number,timestamp
325,1555080920533
323,1555080920559
312,1555080920578
313,1555080920724
350,1555080920737
338,1555080920752
332,1555080920757
349,1555080920774
348,1555080920776
344,1555080920800
351,1555080920803
347,1555080920806
353,1555080920807
367,1555080920827
364,1555080920833
368,1555080920835
363,1555080920837
372,1555080920845
371,1555080920860
362,1555080920861
335,1555080920862
373,1555080920865
333,1555080920891
322,1555080920894
334,1555080920896
336,1555080920902
339,1555080920912
326,1555080920930
377,1555080920998
328,1555080921003
340,1555080921007
381,1555080921011
375,1555080921019
389,1555080921038
342,1555080921044
380,1555080921053
387,1555080921057
396,1555080921069
337,1555080921076
398,1555080921080
393,1555080921090
384,1555080921092
355,1555080921107
376,1555080921111
379,1555080921113
397,1555080921119
392,1555080921122
356,1555080921136
394,1555080921136
401,1555080921137
400,1555080921138
402,1555080921143
399,1555080921156
395,1555080921162
404,1555080921166
403,1555080921175
406,1555080921211
358,1555080921219
407,1555080921220
409,1555080921225
408,1555080921242
405,1555080921247
359,1555080921266
354,1555080921278
331,1555080921381
327,1555080921477
320,1555080921495
324,1555080921528
410,1555080921626
341,1555080921632
411,1555080921660
343,1555080921667
345,1555080921678
346,1555080921690
352,1555080921693
438,1555080921761
329,1555080921939
435,1555080922005
416,1555080922008
415,1555080922014
412,1555080922018
426,1555080922022
433,1555080922026
428,1555080922038
432,1555080922040
422,1555080922044
425,1555080922047
388,1555080922049
385,1555080922057
423,1555080922066
414,1555080922068
440,1555080922070
360,1555080922082
421,1555080922083
378,1555080922089
419,1555080922090
434,1555080922092
357,1555080922093
417,1555080922129
420,1555080922139
361,1555080922140
443,1555080922147
366,1555080922149
431,1555080922150
424,1555080922152
413,1555080922154
445,1555080922156
429,1555080922161
437,1555080922165
427,1555080922166
365,1555080922167
439,1555080922170
418,1555080922174
374,1555080922182
370,1555080922182
453,1555080922183
446,1555080922184
444,1555080922186
441,1555080922188
451,1555080922189
436,1555080922195
450,1555080922206
430,1555080922207
442,1555080922209
455,1555080922210
456,1555080922213
449,1555080922215
448,1555080922222
454,1555080922232
369,1555080922247
447,1555080922262
452,1555080922266
457,1555080922273
460,1555080922287
383,1555080922287
382,1555080922292
466,1555080922307
461,1555080922312
467,1555080922322
459,1555080922326
468,1555080922328
465,1555080922329
463,1555080922342
462,1555080922364
464,1555080922366
458,1555080922372
390,1555080922373
489,1555080922378
487,1555080922388
473,1555080922389
386,1555080922391
474,1555080922392
478,1555080922393
470,1555080922398
485,1555080922399
469,1555080922415
493,1555080922417
480,1555080922432
483,1555080922438
484,1555080922441
477,1555080922442
479,1555080922443
482,1555080922443
481,1555080922444
486,1555080922441
491,1555080922454
488,1555080922455
500,1555080922464
495,1555080922465
492,1555080922478
490,1555080922490
499,1555080922495
494,1555080922503
498,1555080922516
496,1555080922521
497,1555080922528
501,1555080922569
502,1555080922587
503,1555080922608
504,1555080922650
507,1555080922757
505,1555080922805
506,1555080922825
509,1555080922860
511,1555080922876
519,1555080922888
515,1555080922899
512,1555080922901
520,1555080922909
510,1555080922921
523,1555080922931
524,1555080922932
522,1555080922933
508,1555080922938
513,1555080922946
518,1555080922947
517,1555080922951
521,1555080922954
516,1555080922957
525,1555080922958
528,1555080922962
532,1555080922980
529,1555080922986
531,1555080922996
527,1555080922998
514,1555080923021
538,1555080923022
530,1555080923040
537,1555080923041
533,1555080923043
526,1555080923046
543,1555080923058
541,1555080923063
542,1555080923074
539,1555080923076
534,1555080923078
475,1555080923089
535,1555080923112
536,1555080923112
472,1555080923121
545,1555080923124
476,1555080923128
540,1555080923130
548,1555080923134
549,1555080923141
471,1555080923157
544,1555080923168
553,1555080923191
546,1555080923206
551,1555080923212
552,1555080923226
547,1555080923247
557,1555080923250
554,1555080923254
555,1555080923286
558,1555080923289
560,1555080923296
567,1555080923344
556,1555080923361
561,1555080923364
559,1555080923367
562,1555080923369
564,1555080923395
569,1555080923422
568,1555080923428
563,1555080923438
572,1555080923472
570,1555080923477
573,1555080923490
578,1555080923493
571,1555080923506
565,1555080923519
566,1555080923528
582,1555080923560
583,1555080923570
576,1555080923572
579,1555080923576
580,1555080923580
574,1555080923581
585,1555080923598
581,1555080923612
577,1555080923613
586,1555080923636
589,1555080923642
591,1555080923655
588,1555080923656
575,1555080923672
584,1555080923669
587,1555080923673
598,1555080923745
590,1555080923752
595,1555080923763
601,1555080923802
596,1555080923811
593,1555080923813
594,1555080923827
603,1555080923833
599,1555080923840
604,1555080923858
592,1555080923864
605,1555080923868
600,1555080923883
597,1555080923888
608,1555080923908
602,1555080923914
606,1555080923953
607,1555080923979
611,1555080924042
614,1555080924144
610,1555080924210
612,1555080924234
550,1555080924291
619,1555080924328
624,1555080924330
613,1555080924334
623,1555080924338
631,1555080924342
629,1555080924339
638,1555080924354
618,1555080924356
622,1555080924366
616,1555080924367
633,1555080924418
632,1555080924421
639,1555080924422
615,1555080924422
621,1555080924425
609,1555080924428
625,1555080924436
630,1555080924438
626,1555080924440
628,1555080924443
635,1555080924449
640,1555080924469
646,1555080924509
643,1555080924535
620,1555080924540
617,1555080924545
650,1555080924560
648,1555080924566
627,1555080924570
647,1555080924573
637,1555080924583
645,1555080924593
636,1555080924606
651,1555080924607
652,1555080924618
658,1555080924640
634,1555080924646
642,1555080924650
656,1555080924660
644,1555080924662
659,1555080924663
641,1555080924664
655,1555080924672
649,1555080924674
654,1555080924688
662,1555080924704
657,1555080924707
653,1555080924708
391,1555080924719
664,1555080924743
667,1555080924743
661,1555080924777
660,1555080924784
669,1555080924815
666,1555080924819
663,1555080924823
672,1555080924824
670,1555080924858
665,1555080924860
673,1555080924860
668,1555080924867
674,1555080924935
671,1555080924938
676,1555080924972
687,1555080924993
680,1555080924999
677,1555080925004
678,1555080925009
694,1555080925021
684,1555080925023
695,1555080925034
679,1555080925041
675,1555080925057
692,1555080925063
681,1555080925063
698,1555080925066
688,1555080925067
689,1555080925076
700,1555080925139
693,1555080925155
685,1555080925157
690,1555080925164
702,1555080925165
683,1555080925173
707,1555080925175
701,1555080925175
711,1555080925181
703,1555080925182
686,1555080925191
714,1555080925193
682,1555080925221
708,1555080925237
696,1555080925237
691,1555080925238
709,1555080925259
699,1555080925260
715,1555080925261
705,1555080925264
713,1555080925266
710,1555080925283
712,1555080925290
697,1555080925305
706,1555080925317
704,1555080925337
719,1555080925349
717,1555080925372
723,1555080925379
716,1555080925557
720,1555080925594
722,1555080925622
721,1555080925639
732,1555080925642
731,1555080925670
727,1555080925674
726,1555080925681
724,1555080925687
718,1555080925709
733,1555080925712
750,1555080925714
737,1555080925716
735,1555080925716
729,1555080925730
736,1555080925732
728,1555080925734
745,1555080925735
730,1555080925736
754,1555080925738
746,1555080925743
738,1555080925749
744,1555080925766
734,1555080925771
742,1555080925800
759,1555080925838
725,1555080925841
739,1555080925849
741,1555080925851
740,1555080925853
747,1555080925855
752,1555080925865
755,1555080925866
756,1555080925892
753,1555080925895
749,1555080925904
751,1555080925905
743,1555080925909
760,1555080925911
748,1555080925915
762,1555080925934
765,1555080925941
758,1555080925948
757,1555080925953
766,1555080925956
764,1555080925970
767,1555080925971
772,1555080925974
761,1555080925975
763,1555080925992
769,1555080925997
770,1555080926004
773,1555080926008
771,1555080926014
779,1555080926041
776,1555080926043
768,1555080926049
778,1555080926062
784,1555080926081
774,1555080926102
775,1555080926110
782,1555080926114
777,1555080926115
783,1555080926131
781,1555080926158
780,1555080926183
787,1555080926195
786,1555080926213
794,1555080926217
792,1555080926219
796,1555080926236
789,1555080926254
785,1555080926254
791,1555080926255
800,1555080926271
790,1555080926312
788,1555080926312
795,1555080926315
798,1555080926366
793,1555080926391
802,1555080926406
810,1555080926416
797,1555080926418
799,1555080926438
801,1555080926439
807,1555080926450
804,1555080926451
806,1555080926456
812,1555080926478
819,1555080926515
818,1555080926529
805,1555080926534
814,1555080926538
803,1555080926538
817,1555080926539
816,1555080926540
811,1555080926541
822,1555080926542
808,1555080926551
809,1555080926555
824,1555080926559
820,1555080926564
821,1555080926566
813,1555080926573
815,1555080926575
826,1555080926616
827,1555080926623
823,1555080926634
825,1555080926740
828,1555080926811
832,1555080926828
833,1555080926847
834,1555080926860
831,1555080926866
840,1555080926867
836,1555080926885
837,1555080926892
829,1555080926892
830,1555080926924
835,1555080926947
839,1555080926952
844,1555080926957
838,1555080926977
841,1555080926981
842,1555080926983
862,1555080927012
847,1555080927022
855,1555080927030
851,1555080927033
848,1555080927051
846,1555080927052
863,1555080927053
843,1555080927056
859,1555080927064
845,1555080927067
860,1555080927078
850,1555080927081
858,1555080927091
849,1555080927098
864,1555080927107
856,1555080927110
868,1555080927110
865,1555080927111
852,1555080927118
853,1555080927119
866,1555080927122
872,1555080927131
877,1555080927132
867,1555080927137
861,1555080927146
871,1555080927150
854,1555080927157
869,1555080927166
857,1555080927174
878,1555080927190
888,1555080927191
870,1555080927193
882,1555080927196
879,1555080927237
875,1555080927251
874,1555080927256
873,1555080927260
884,1555080927271
886,1555080927272
889,1555080927279
895,1555080927308
881,1555080927314
876,1555080927317
883,1555080927329
880,1555080927367
891,1555080927368
887,1555080927369
893,1555080927396
898,1555080927402
897,1555080927404
899,1555080927442
885,1555080927448
892,1555080927454
890,1555080927459
894,1555080927469
901,1555080927471
896,1555080927501
903,1555080927518
908,1555080927535
912,1555080927585
902,1555080927588
906,1555080927598
909,1555080927607
913,1555080927629
911,1555080927643
904,1555080927644
910,1555080927648
917,1555080927678
907,1555080927678
918,1555080927692
905,1555080927704
916,1555080927713
923,1555080927755
920,1555080927756
915,1555080927794
919,1555080927800
925,1555080927818
922,1555080927831
932,1555080927863
926,1555080927870
921,1555080927879
933,1555080927908
930,1555080927910
935,1555080927921
931,1555080927926
929,1555080927929
927,1555080927954
928,1555080927967
924,1555080927995
939,1555080927993
934,1555080928086
937,1555080928294
936,1555080928462
940,1555080928551
947,1555080928567
945,1555080928593
963,1555080928595
948,1555080928601
941,1555080928607
955,1555080928619
944,1555080928627
960,1555080928629
938,1555080928632
967,1555080928638
957,1555080928641
958,1555080928647
959,1555080928652
969,1555080928655
972,1555080928656
949,1555080928657
900,1555080928662
974,1555080928668
962,1555080928670
956,1555080928675
946,1555080928683
977,1555080928686
952,1555080928695
973,1555080928697
975,1555080928703
954,1555080928709
961,1555080928735
965,1555080928736
980,1555080928738
981,1555080928739
964,1555080928739
971,1555080928740
979,1555080928751
988,1555080928753
950,1555080928804
968,1555080928815
978,1555080928819
982,1555080928833
976,1555080928838
914,1555080928851
992,1555080928868
995,1555080928870
983,1555080928879
985,1555080928900
993,1555080928905
1002,1555080928912
998,1555080928924
986,1555080928925
997,1555080928941
1018,1555080928961
1012,1555080928961
1009,1555080928964
990,1555080928972
1007,1555080928973
1008,1555080928974
987,1555080928990
1000,1555080929002
1006,1555080929008
1020,1555080929041
970,1555080929049
1019,1555080929057
1022,1555080929058
994,1555080929060
1021,1555080929064
1025,1555080929078
1024,1555080929092
1028,1555080929117
991,1555080929120
1011,1555080929125
1029,1555080929128
1001,1555080929140
1032,1555080929168
1010,1555080929170
1027,1555080929174
1030,1555080929177
1036,1555080929186
1023,1555080929211
1034,1555080929213
1026,1555080929237
1037,1555080929250
1035,1555080929253
1041,1555080929289
1042,1555080929289
1040,1555080929291
1044,1555080929321
1038,1555080929330
989,1555080929337
1045,1555080929354
1043,1555080929356
1033,1555080929365
942,1555080929367
1047,1555080929368
1039,1555080929379
1050,1555080929390
1046,1555080929392
1055,1555080929447
1048,1555080929465
953,1555080929474
951,1555080929483
966,1555080929505
1049,1555080929524
943,1555080929536
1054,1555080929546
1052,1555080929589
1057,1555080929594
1051,1555080929596
1056,1555080929705
1062,1555080929774
1058,1555080929802
1060,1555080929808
1066,1555080929840
1071,1555080929857
1070,1555080929864
1061,1555080929873
1073,1555080929903
1067,1555080929904
1004,1555080929905
1075,1555080929913
1065,1555080929927
1079,1555080929929
1059,1555080929940
1069,1555080929940
1074,1555080929942
1072,1555080929943
1076,1555080929949
1084,1555080929963
1082,1555080929981
1078,1555080929984
1068,1555080929995
1064,1555080929998
999,1555080930007
1080,1555080930018
1088,1555080930020
1081,1555080930031
1092,1555080930051
1085,1555080930052
1015,1555080930059
1083,1555080930061
1087,1555080930065
1090,1555080930070
1101,1555080930071
1003,1555080930078
1017,1555080930086
1077,1555080930101
1005,1555080930117
1089,1555080930126
1091,1555080930124
1013,1555080930127
1099,1555080930129
1100,1555080930137
1063,1555080930155
1102,1555080930161
1016,1555080930165
1109,1555080930168
1115,1555080930181
1103,1555080930186
1094,1555080930194
1108,1555080930198
1112,1555080930211
1110,1555080930219
1118,1555080930221
1107,1555080930222
1114,1555080930229
1086,1555080930231
1117,1555080930238
1098,1555080930251
1097,1555080930253
1120,1555080930261
1123,1555080930263
1116,1555080930285
1014,1555080930287
1111,1555080930296
1106,1555080930300
1105,1555080930325
1104,1555080930335
1126,1555080930336
1137,1555080930368
1133,1555080930370
1119,1555080930388
1122,1555080930392
1124,1555080930419
1132,1555080930420
1134,1555080930422
1128,1555080930430
1125,1555080930433
1127,1555080930460
1121,1555080930465
1093,1555080930476
1139,1555080930480
1136,1555080930493
1130,1555080930504
1144,1555080930509
1138,1555080930510
1148,1555080930516
1145,1555080930524
1141,1555080930550
1140,1555080930564
1150,1555080930606
1147,1555080930608
1151,1555080930610
1143,1555080930621
1129,1555080930626
1152,1555080930642
1142,1555080930667
1156,1555080930695
1135,1555080930725
1146,1555080930786
1155,1555080930815
1149,1555080930876
1153,1555080930892
1131,1555080930955
1158,1555080930998
1162,1555080931016
1160,1555080931019
1163,1555080931020
1167,1555080931026
1172,1555080931052
1170,1555080931052
1157,1555080931057
1168,1555080931059
1179,1555080931065
1161,1555080931067
1173,1555080931087
1175,1555080931087
1154,1555080931092
1178,1555080931116
1182,1555080931118
1185,1555080931123
1159,1555080931129
1195,1555080931132
1177,1555080931143
1188,1555080931144
1174,1555080931147
1169,1555080931152
1165,1555080931152
1186,1555080931159
1183,1555080931159
1191,1555080931165
1193,1555080931176
1164,1555080931178
1194,1555080931179
1198,1555080931190
1171,1555080931192
1113,1555080931194
1187,1555080931195
1184,1555080931202
1197,1555080931203
1176,1555080931211
1203,1555080931212
1201,1555080931223
1208,1555080931236
1190,1555080931243
1181,1555080931247
1199,1555080931252
1211,1555080931255
1200,1555080931259
1180,1555080931260
1207,1555080931266
1205,1555080931291
1210,1555080931297
1166,1555080931301
1196,1555080931335
1204,1555080931336
1216,1555080931352
1206,1555080931357
1215,1555080931359
1209,1555080931366
1212,1555080931376
1202,1555080931376
1189,1555080931424
1214,1555080931452
1220,1555080931453
1192,1555080931454
1221,1555080931476
1219,1555080931482
1217,1555080931498
1213,1555080931506
1227,1555080931510
1230,1555080931522
1225,1555080931528
1222,1555080931550
1224,1555080931552
1235,1555080931567
1218,1555080931585
1231,1555080931586
1229,1555080931595
1226,1555080931622
1240,1555080931638
1232,1555080931639
1234,1555080931668
1237,1555080931673
1233,1555080931675
1223,1555080931691
1241,1555080931692
1242,1555080931696
1239,1555080931712
1228,1555080931725
1244,1555080931729
1238,1555080931733
1245,1555080931736
1243,1555080931764
1251,1555080931814
1247,1555080931836
1236,1555080931838
1249,1555080931863
1254,1555080931871
1253,1555080931872
1246,1555080931878
1257,1555080931885
1255,1555080931896
1261,1555080931922
1256,1555080931929
1248,1555080931942
1259,1555080931954
1250,1555080931966
1252,1555080931969
1262,1555080931973
1263,1555080931996
1268,1555080932003
1264,1555080932062
1258,1555080932068
1260,1555080932107
1287,1555080932266
1266,1555080932268
1281,1555080932278
1275,1555080932281
1273,1555080932290
1284,1555080932296
1279,1555080932327
1291,1555080932329
1265,1555080932353
1272,1555080932354
1290,1555080932375
1278,1555080932376
1283,1555080932379
1274,1555080932380
1267,1555080932380
1295,1555080932382
1294,1555080932384
1277,1555080932388
1270,1555080932392
1289,1555080932398
1288,1555080932403
1285,1555080932405
1280,1555080932408
1293,1555080932414
1303,1555080932442
1305,1555080932454
1269,1555080932460
1299,1555080932469
1298,1555080932472
1296,1555080932504
1282,1555080932519
1304,1555080932522
1313,1555080932530
1309,1555080932527
1271,1555080932538
1311,1555080932539
1312,1555080932548
1308,1555080932554
1300,1555080932562
1306,1555080932565
1314,1555080932566
1317,1555080932569
1316,1555080932589
1302,1555080932603
1286,1555080932609
1321,1555080932612
1276,1555080932612
1297,1555080932623
1323,1555080932628
1328,1555080932635
1325,1555080932635
1318,1555080932636
1327,1555080932646
1315,1555080932657
1320,1555080932660
1322,1555080932662
1324,1555080932664
1301,1555080932675
1307,1555080932676
1330,1555080932681
1333,1555080932734
1335,1555080932750
1310,1555080932756
1292,1555080932770
1329,1555080932772
1331,1555080932797
1338,1555080932809
1336,1555080932823
1319,1555080932853
1334,1555080932857
1346,1555080932860
1332,1555080932861
1339,1555080932879
1326,1555080932897
1340,1555080932925
1345,1555080932926
1341,1555080932935
1349,1555080932941
1350,1555080933012
1348,1555080933017
1358,1555080933045
1354,1555080933060
1343,1555080933062
1337,1555080933068
1357,1555080933117
1361,1555080933163
1366,1555080933165
1347,1555080933167
1364,1555080933176
1365,1555080933189
1356,1555080933192
1342,1555080933195
1362,1555080933199
1344,1555080933204
1360,1555080933219
1359,1555080933224
1351,1555080933232
1367,1555080933243
1352,1555080933278
1353,1555080933295
1369,1555080933298
1370,1555080933318
1374,1555080933327
1355,1555080933342
1368,1555080933457
1373,1555080933476
1372,1555080933482
1378,1555080933604
1384,1555080933632
1382,1555080933662
1380,1555080933664
1390,1555080933666
1375,1555080933683
1371,1555080933685
1400,1555080933708
1413,1555080933710
1403,1555080933743
1396,1555080933748
1385,1555080933760
1381,1555080933767
1415,1555080933799
1407,1555080933804
1422,1555080933843
1377,1555080933853
1427,1555080933869
1398,1555080933891
1430,1555080933927
1432,1555080933961
1418,1555080933981
1434,1555080933996
1426,1555080934006
1436,1555080934010
1435,1555080934029
1437,1555080934034
1442,1555080934048
1402,1555080934053
1438,1555080934055
1379,1555080934056
1439,1555080934061
1393,1555080934067
1445,1555080934069
1386,1555080934072
1441,1555080934077
1376,1555080934079
1405,1555080934086
1408,1555080934093
1387,1555080934119
1406,1555080934120
1394,1555080934123
1401,1555080934121
1444,1555080934128
1447,1555080934130
1397,1555080934130
1389,1555080934132
1449,1555080934143
1395,1555080934156
1451,1555080934168
1448,1555080934168
1455,1555080934178
1363,1555080934186
1452,1555080934189
1454,1555080934214
1450,1555080934217
1443,1555080934224
1453,1555080934225
1456,1555080934237
1423,1555080934239
1417,1555080934248
1409,1555080934269
1463,1555080934307
1419,1555080934326
1462,1555080934326
1464,1555080934331
1459,1555080934334
1458,1555080934351
1467,1555080934368
1457,1555080934381
1465,1555080934385
1471,1555080934390
1424,1555080934392
1474,1555080934398
1473,1555080934412
1470,1555080934424
1472,1555080934425
1460,1555080934431
1461,1555080934432
1477,1555080934447
1475,1555080934456
1466,1555080934483
1478,1555080934487
1468,1555080934491
1480,1555080934515
1482,1555080934521
1469,1555080934528
1484,1555080934528
1414,1555080934535
1481,1555080934544
1486,1555080934551
1485,1555080934554
1483,1555080934560
1479,1555080934598
1476,1555080934600
1491,1555080934608
1492,1555080934620
1487,1555080934622
1404,1555080934642
1388,1555080934651
1391,1555080934681
1383,1555080934698
1488,1555080934728
1495,1555080934731
1489,1555080934737
1392,1555080934760
1494,1555080934792
1399,1555080934817
1496,1555080934854
1411,1555080934869
1410,1555080935142
1503,1555080935165
1499,1555080935165
1498,1555080935175
1421,1555080935175
1504,1555080935176
1507,1555080935178
1412,1555080935179
1493,1555080935187
1512,1555080935201
1510,1555080935204
1497,1555080935206
1506,1555080935206
1511,1555080935208
1420,1555080935213
1425,1555080935214
1416,1555080935214
1514,1555080935224
1509,1555080935231
1502,1555080935243
1517,1555080935258
1521,1555080935259
1515,1555080935265
1501,1555080935274
1429,1555080935283
1513,1555080935292
1518,1555080935296
1505,1555080935297
1520,1555080935298
1525,1555080935299
1522,1555080935318
1508,1555080935332
1529,1555080935350
1524,1555080935351
1519,1555080935353
1523,1555080935353
1428,1555080935354
1527,1555080935363
1528,1555080935374
1530,1555080935374
1531,1555080935382
1516,1555080935392
1440,1555080935407
1433,1555080935408
1535,1555080935419
1541,1555080935434
1534,1555080935435
1538,1555080935443
1532,1555080935444
1526,1555080935455
1542,1555080935458
1539,1555080935460
1543,1555080935476
1547,1555080935478
1544,1555080935482
1533,1555080935501
1548,1555080935503
1546,1555080935509
1545,1555080935513
1551,1555080935531
1550,1555080935545
1537,1555080935556
1549,1555080935562
1561,1555080935570
1556,1555080935587
1554,1555080935589
1560,1555080935597
1559,1555080935603
1555,1555080935606
1557,1555080935608
1558,1555080935611
1567,1555080935622
1540,1555080935634
1568,1555080935638
1566,1555080935645
1500,1555080935646
1562,1555080935647
1553,1555080935658
1573,1555080935658
1572,1555080935661
1552,1555080935670
1565,1555080935673
1564,1555080935699
1574,1555080935736
1577,1555080935737
1576,1555080935767
1581,1555080935768
1575,1555080935784
1569,1555080935790
1582,1555080935793
1583,1555080935801
1584,1555080935804
1563,1555080935806
1578,1555080935807
1586,1555080935811
1571,1555080935816
1570,1555080935817
1587,1555080935823
1579,1555080935854
1591,1555080935878
1585,1555080935897
1593,1555080935901
1580,1555080935902
1590,1555080935940
1595,1555080935948
1589,1555080935950
1592,1555080936103
1588,1555080936195
1603,1555080936269
1610,1555080936362
1618,1555080936387
1615,1555080936399
1606,1555080936416
1623,1555080936425
1644,1555080936437
1625,1555080936440
1614,1555080936447
1608,1555080936466
1602,1555080936477
1645,1555080936483
1613,1555080936484
1622,1555080936493
1607,1555080936494
1604,1555080936498
1626,1555080936503
1637,1555080936508
1619,1555080936512
1659,1555080936526
1611,1555080936543
1597,1555080936551
1646,1555080936556
1616,1555080936559
1605,1555080936567
1599,1555080936625
1641,1555080936633
1594,1555080936651
1596,1555080936698
1642,1555080936766
1652,1555080936967
1600,1555080937247
1598,1555080937283
1632,1555080937323
1601,1555080937368
1638,1555080937376
1633,1555080937390
1651,1555080937426
1655,1555080937460
1621,1555080937496
1609,1555080937521
1631,1555080937531
1620,1555080937538
1624,1555080937574
1654,1555080937573
1628,1555080937606
1627,1555080937613
1671,1555080937669
1717,1555080937725
1662,1555080937741
1758,1555080937756
1730,1555080937788
1751,1555080937807
1724,1555080937848
1711,1555080937864
1657,1555080937874
1635,1555080937939
1764,1555080937942
1667,1555080937944
1760,1555080937946
1713,1555080937946
1771,1555080937950
1763,1555080937983
1656,1555080937992
1648,1555080937996
1673,1555080938139
1685,1555080938141
1639,1555080938160
1660,1555080938166
1768,1555080938184
1617,1555080938201
1743,1555080938211
1719,1555080938212
1778,1555080938249
1750,1555080938261
1629,1555080938262
1753,1555080938286
1759,1555080938342
1726,1555080938367
1756,1555080938415
